Time (ms),Current (pA) @ -135mV,Current (pA) @ -125mV,Current (pA) @ -115mV,Current (pA) @ -105mV,Current (pA) @ -95mV,Current (pA) @ -85mV,Current (pA) @ -75mV,Current (pA) @ -65mV,Current (pA) @ -55mV
30.00960686,-0.341470096,-0.236860883,-1.121560043,-0.216618045,-0.255797571,-1.73242172,-1.532040741,-1.12840822,-0.823984014
30.02655115,-0.347530714,-0.240180908,-1.189252601,-0.216602452,-0.251885221,-1.732411191,-1.532033294,-1.128394334,-0.835531536
30.04349543,-0.350752006,-0.247120692,-1.246422314,-0.216586859,-0.246982946,-1.732394768,-1.532022786,-1.12838719,-0.848076036
30.06043971,-0.351082407,-0.256804837,-1.290580998,-0.216571266,-0.241540712,-1.732374257,-1.532009207,-1.128974669,-0.860742117
30.077384,-0.351073604,-0.268357945,-1.31924047,-0.216555673,-0.236008482,-1.732351466,-1.531992544,-1.131975541,-0.87265438
30.09432828,-0.351058462,-0.280904619,-1.329912547,-0.216539366,-0.230836221,-1.732328204,-1.531972787,-1.137020263,-0.882937429
30.11127256,-0.351038788,-0.293569461,-1.329926158,-0.216520768,-0.226473895,-1.732306277,-1.531949924,-1.143546061,-0.890715865
30.12821685,-0.35101639,-0.305477072,-1.329914744,-0.216500648,-0.223371466,-1.732287493,-1.531923943,-1.15099016,-0.895114291
30.14516113,-0.350993076,-0.315752056,-1.329897674,-0.216479911,-0.2219789,-1.73227366,-1.531894833,-1.158789786,-0.895774911
30.16210541,-0.350970654,-0.323519015,-1.329876757,-0.216459459,-0.221919704,-1.732266586,-1.530523866,-1.166382163,-0.895766978
30.1790497,-0.35095093,-0.32790255,-1.3298538,-0.216440197,-0.22189262,-1.733054203,-1.525319075,-1.173204518,-0.895752491
30.19599398,-0.350935713,-0.328553765,-1.32983061,-0.216423028,-0.2218686,-1.736998718,-1.517133289,-1.178694075,-0.895733259
30.21293826,-0.35092681,-0.328545802,-1.329808996,-0.216408857,-0.221847645,-1.743614408,-1.506939996,-1.18228806,-0.895711089
30.22988255,-0.351008058,-0.328531294,-1.329790765,-0.216398586,-0.221829755,-1.752176408,-1.495712689,-1.183436841,-0.89568779
30.24682683,-0.351852424,-0.328512047,-1.329777725,-0.21639312,-0.221814929,-1.761959851,-1.484424858,-1.183435021,-0.895665167
30.26377111,-0.353447027,-0.32848987,-1.329771683,-0.216534212,-0.221803169,-1.772239871,-1.474049993,-1.183430135,-0.89564503
30.2807154,-0.355591461,-0.328466569,-1.332627165,-0.217485328,-0.221794474,-1.782291603,-1.465561586,-1.183422183,-0.895629185
30.29765968,-0.358085319,-0.328443953,-1.343666399,-0.219161142,-0.221788844,-1.79139018,-1.459933126,-1.183411167,-0.89561944
30.31460396,-0.360728195,-0.328423828,-1.361452669,-0.221361248,-0.221786279,-1.798810735,-1.458114265,-1.183397085,-0.89565911
30.33154825,-0.363319683,-0.328408004,-1.384320768,-0.223885238,-0.222411968,-1.803828403,-1.458088074,-1.183379939,-0.896401432
30.34849253,-0.365659377,-0.328398287,-1.410605493,-0.226532708,-0.225461066,-1.805718317,-1.458069192,-1.183359728,-0.897917707
30.36543681,-0.36754687,-0.328593318,-1.43864164,-0.229103251,-0.230542313,-1.805715123,-1.458055784,-1.183336451,-0.900007528
30.3823811,-0.368781757,-0.332023747,-1.466764004,-0.23139646,-0.237092934,-1.805703581,-1.458046015,-1.183310111,-0.90247049
30.39932538,-0.369169548,-0.339050045,-1.493307382,-0.23321193,-0.244550155,-1.805686419,-1.458038048,-1.183280705,-0.905106187
30.41626966,-0.369167688,-0.348796814,-1.516606569,-0.234349254,-0.252351201,-1.805665445,-1.458030049,-1.182363704,-0.907714211
30.43321395,-0.369162762,-0.360388657,-1.534996361,-0.234636535,-0.259933296,-1.805642466,-1.458020182,-1.179634883,-0.910094157
30.45015823,-0.369154771,-0.372950174,-1.546811554,-0.234630345,-0.266733668,-1.80561929,-1.458006612,-1.175536965,-0.912045618
30.46710251,-0.369143714,-0.38560597,-1.550448305,-0.234617191,-0.27218954,-1.805597725,-1.457987504,-1.170519913,-0.913368189
30.4840468,-0.369129593,-0.397480645,-1.550443091,-0.234598881,-0.275738138,-1.805579578,-1.457961022,-1.165033693,-0.913861463
30.50099108,-0.369112407,-0.407698803,-1.550430691,-0.234577221,-0.276836284,-1.805566657,-1.455505225,-1.159528269,-0.913860033
30.51793536,-0.369092155,-0.415385045,-1.550412914,-0.234554019,-0.276831048,-1.805560769,-1.448194199,-1.154453605,-0.91385547
30.53487965,-0.369068839,-0.419663974,-1.550391566,-0.234531084,-0.276818632,-1.806470942,-1.43727714,-1.150259667,-0.913847842
30.55182393,-0.369042459,-0.420251879,-1.550368456,-0.234510222,-0.276800843,-1.809839386,-1.424019798,-1.147396417,-0.913837148
30.56876821,-0.369013014,-0.420248867,-1.550345391,-0.234493241,-0.276779489,-1.815160947,-1.409687928,-1.146313822,-0.91382339
30.5857125,-0.368071644,-0.420242813,-1.550324179,-0.234481949,-0.276756377,-1.82187285,-1.395547281,-1.146285497,-0.913806566
30.60265678,-0.365322145,-0.420233703,-1.550306627,-0.234485085,-0.276733314,-1.829412322,-1.382863611,-1.146262429,-0.913786678
30.61960106,-0.361209397,-0.420221527,-1.550294543,-0.236507725,-0.276712109,-1.837216586,-1.372902669,-1.146243688,-0.913763724
30.63654535,-0.356183362,-0.420206273,-1.550289734,-0.241630444,-0.276694569,-1.844722869,-1.366930208,-1.14622837,-0.913737706
30.65348963,-0.350694007,-0.42018793,-1.551405059,-0.249128375,-0.276682501,-1.851368396,-1.365773869,-1.146215572,-0.913708624
30.67043391,-0.345191295,-0.420166487,-1.555062071,-0.258276652,-0.276677714,-1.856590392,-1.365747479,-1.146204389,-0.912977751
30.6873782,-0.340125191,-0.42014193,-1.56128197,-0.268350409,-0.284884811,-1.859826083,-1.365726063,-1.146193918,-0.910419354
30.70432248,-0.335945659,-0.42011425,-1.570081076,-0.27862478,-0.310031075,-1.860610733,-1.365708701,-1.146183255,-0.906444459
30.72126676,-0.333102665,-0.419849519,-1.581475713,-0.288374898,-0.349619797,-1.860608433,-1.365694474,-1.146171497,-0.901503029
30.73821105,-0.3320461,-0.41632905,-1.5954822,-0.296875897,-0.401119831,-1.86060308,-1.365682461,-1.14615774,-0.896045029
30.75515533,-0.332019261,-0.40938322,-1.612116861,-0.303402912,-0.462000028,-1.86059467,-1.365671743,-1.146142195,-0.890520424
30.77209961,-0.331999767,-0.39998552,-1.631396017,-0.307231076,-0.529729242,-1.860583196,-1.365661399,-1.146126602,-0.885379178
30.78904389,-0.331985823,-0.389109441,-1.653335989,-0.307930668,-0.601776324,-1.860568651,-1.365650509,-1.146111009,-0.881071256
30.80598818,-0.331975632,-0.377728473,-1.677953099,-0.307923302,-0.675610128,-1.860551029,-1.365638153,-1.146095416,-0.878046623
30.82293246,-0.331967398,-0.366816107,-1.70526367,-0.307909247,-0.748699505,-1.860530324,-1.365623476,-1.146079824,-0.876755242
30.83987674,-0.331959326,-0.357345834,-1.766442259,-0.30789031,-0.818513309,-1.860506529,-1.365607884,-1.146064231,-0.876714113
30.85682103,-0.331949619,-0.350291144,-1.948455177,-0.307868299,-0.882520392,-1.860479639,-1.365592291,-1.146048638,-0.876694231
30.87376531,-0.331936481,-0.346625528,-2.2084239,-0.307845021,-0.938189606,-1.860438478,-1.365576698,-1.146033045,-0.876680269
30.89070959,-0.331918117,-0.346304734,-2.492447417,-0.307822285,-0.982989804,-1.858556754,-1.365561105,-1.146017452,-0.876670324
30.90765388,-0.331892731,-0.346282655,-2.74662472,-0.307801897,-1.014389838,-1.853993805,-1.365545512,-1.146001859,-0.876662497
30.92459816,-0.331505843,-0.346266839,-2.917054798,-0.307785665,-1.029858561,-1.847451701,-1.365529919,-1.145985666,-0.876654888
30.94154244,-0.330229625,-0.346255479,-2.936976567,-0.307775397,-1.031038621,-1.83963251,-1.365514326,-1.145967191,-0.876645595
30.95848673,-0.328264841,-0.346246766,-2.630325177,-0.307795601,-1.031029332,-1.8312383,-1.365498733,-1.145947138,-0.876632718
30.97543101,-0.325827278,-0.346238894,-2.158903051,-0.308471393,-1.031013827,-1.822971139,-1.36548314,-1.145926413,-0.876614357
30.99237529,-0.323132725,-0.346230054,-1.784817805,-0.30993626,-1.030993912,-1.815533096,-1.365467547,-1.145905917,-0.876588611
31.00931958,-0.320396966,-0.346218439,-1.711721672,-0.311989795,-1.030971395,-1.80962624,-1.365451955,-1.145886556,-0.866812535
31.02626386,-0.317835791,-0.346202242,-1.704259201,-0.314431592,-1.030948085,-1.805952638,-1.365436362,-1.145869234,-0.825781973
31.04320814,-0.315664986,-0.346179654,-1.697914245,-0.317061245,-1.030925787,-1.805076219,-1.365420769,-1.145854853,-0.762572205
31.06015243,-0.314100337,-0.346034058,-1.692614341,-0.319678347,-1.030906311,-1.805051549,-1.365405176,-1.145844318,-0.687945064
31.07709671,-0.313357633,-0.345062148,-1.688287026,-0.322082493,-1.030891464,-1.805033828,-1.365389583,-1.145838532,-0.612662385
31.09404099,-0.313303582,-0.343323101,-1.684859837,-0.324073276,-1.030883053,-1.805021225,-1.36537399,-1.14615881,-0.547486003
31.11098528,-0.313279594,-0.341032703,-1.682260313,-0.32545029,-1.030993986,-1.805011911,-1.365358397,-1.148755285,-0.503177752
31.12792956,-0.313260067,-0.338406743,-1.680415989,-0.326013129,-1.031895364,-1.805004055,-1.365342804,-1.153491508,-0.489953627
31.14487384,-0.313244108,-0.335661007,-1.679254405,-0.326013402,-1.033533437,-1.804995827,-1.365327211,-1.159804705,-0.489926883
31.16181813,-0.313230824,-0.333011282,-1.678703096,-0.326002288,-1.035707797,-1.804985397,-1.365311618,-1.167132102,-0.489907793
31.17876241,-0.313219324,-0.330673355,-1.678619197,-0.325985437,-1.038218039,-1.804970935,-1.365296026,-1.174910923,-0.489894439
31.19570669,-0.313208715,-0.328863014,-1.6785982,-0.325964655,-1.040863756,-1.804950611,-1.365280433,-1.182578395,-0.489884904
31.21265098,-0.313198104,-0.327796045,-1.678584661,-0.325941752,-1.043444543,-1.804888416,-1.36526484,-1.189571742,-0.489877272
31.22959526,-0.313186599,-0.327590613,-1.678576205,-0.325918534,-1.045759993,-1.801475054,-1.365249247,-1.19532819,-0.489869624
31.24653954,-0.313173309,-0.32756715,-1.678570458,-0.325896809,-1.047609699,-1.793418649,-1.365233654,-1.199284964,-0.489860046
31.26348383,-0.313157937,-0.32755023,-1.678565047,-0.325878385,-1.048793256,-1.781984955,-1.365218061,-1.200879289,-0.489846618
31.28042811,-0.313142344,-0.327538071,-1.678557597,-0.325865068,-1.049126091,-1.768439724,-1.365202468,-1.200884255,-0.489827425
31.29737239,-0.313126751,-0.327528886,-1.678545735,-0.325858668,-1.049124023,-1.754048708,-1.365186875,-1.200873072,-0.48980055
31.31431668,-0.313111159,-0.327520891,-1.678527087,-0.326126547,-1.04911889,-1.74007766,-1.365171282,-1.200856171,-0.489484038
31.33126096,-0.313095566,-0.327512301,-1.678499279,-0.327242878,-1.049110692,-1.727792333,-1.365155689,-1.200835358,-0.48825362
31.34820524,-0.313079973,-0.327501333,-1.526341102,-0.329042741,-1.049099429,-1.718458479,-1.365140097,-1.200812442,-0.485607763
31.36514953,-0.31306438,-0.327486201,-0.54406408,-0.33132573,-1.0490851,-1.71334185,-1.365124504,-1.20078923,-0.481044961
31.38209381,-0.313048787,-0.327465121,-0.426890832,-0.33389144,-1.049067707,-1.712736421,-1.365108911,-1.20076753,-0.47406371
31.39903809,-0.313033194,-0.327404324,-0.426863544,-0.336539463,-1.049047248,-1.71271366,-1.365093318,-1.20074915,-0.464162504
31.41598238,-0.313017601,-0.326633543,-0.426845311,-0.339069393,-1.049023725,-1.712697344,-1.365077725,-1.200735896,-0.450839837
31.43292666,-0.313002283,-0.325047357,-0.426833755,-0.341280825,-1.048997138,-1.712685662,-1.365062132,-1.200729577,-0.433594206
31.44987094,-0.312989095,-0.322861552,-0.426826493,-0.342973352,-1.048967485,-1.7126768,-1.365046539,-1.201004886,-0.411924103
31.46681523,-0.312977651,-0.320291917,-0.426821146,-0.343946568,-1.047894495,-1.712668946,-1.365030946,-1.202129354,-0.020143338
31.48375951,-0.312967059,-0.317554237,-0.426815335,-0.344102378,-1.045038696,-1.712660288,-1.365015353,-1.203935271,0
31.50070379,-0.312956429,-0.3148643,-0.426806677,-0.344099498,-1.040850055,-1.712649014,-1.36499976,-1.20622223,-0.031442165
31.51764808,-0.312944866,-0.312437893,-0.426792794,-0.344093552,-1.035778535,-1.712633311,-1.364984168,-1.208789826,-0.078752724
31.53459236,-0.312931479,-0.310490804,-0.426771305,-0.34408454,-1.030274101,-1.712611367,-1.364968575,-1.211437653,-0.136482779
31.55153664,-0.312915376,-0.309238819,-0.426313885,-0.344072464,-1.024786717,-1.712504754,-1.364952982,-1.213965303,-0.199183435
31.56848093,-0.312895663,-0.308876684,-0.423202771,-0.344057322,-1.019766348,-1.711609923,-1.364937389,-1.216172371,-0.261405795
31.58542521,-0.31287145,-0.308851513,-0.417709861,-0.344039116,-1.015662959,-1.709929149,-1.364921796,-1.21785845,-0.317700962
31.60236949,-0.312805608,-0.308833285,-0.410537225,-0.344017844,-1.012926514,-1.707678219,-1.364906203,-1.218823135,-0.36262004
31.61931378,-0.312020455,-0.308820215,-0.402386929,-0.343993508,-1.012000591,-1.70507292,-1.36489061,-1.218973299,-0.390714132
31.63625806,-0.310423261,-0.30881052,-0.393961043,-0.343966108,-1.011974305,-1.702329038,-1.364875017,-1.218970404,-0.397212617
31.65320234,-0.308229815,-0.308802414,-0.385961635,-0.343858482,-1.011955242,-1.699662362,-1.364859424,-1.218964456,-0.392038709
31.67014663,-0.305655902,-0.308794112,-0.379090773,-0.342268717,-1.011941608,-1.697288679,-1.364843832,-1.218955449,-0.381403772
31.68709091,-0.30291731,-0.308783831,-0.374050526,-0.339015507,-1.011931606,-1.695423775,-1.364828398,-1.218943376,-0.366890449
31.70403519,-0.300229827,-0.308769785,-0.371542962,-0.334548815,-1.01192344,-1.694283437,-1.364814974,-1.218928232,-0.350081381
31.72097948,-0.297809238,-0.308750191,-0.371369012,-0.329318606,-1.011915314,-1.694022147,-1.364803388,-1.218910009,-0.332559211
31.73792376,-0.295871333,-0.308722996,-0.37134447,-0.323774846,-1.011905431,-1.693993653,-1.364792749,-1.218888702,-0.315906583
31.75486804,-0.294631896,-0.308164141,-0.371324548,-0.318367498,-1.011891997,-1.693968161,-1.364782165,-1.218864304,-0.301706138
31.77181233,-0.294282179,-0.306741612,-0.371308334,-0.313546527,-1.011873215,-1.693945683,-1.364770742,-1.218836809,-0.291540519
31.78875661,-0.294257154,-0.304671197,-0.371294919,-0.309761897,-1.011847289,-1.69392623,-1.364757589,-1.218677901,-0.286992369
31.80570089,-0.294239069,-0.302168682,-0.371283393,-0.307463573,-1.011402245,-1.693909815,-1.364741814,-1.216218196,-0.286868323
31.82264518,-0.294226128,-0.299449855,-0.371272845,-0.306969008,-1.010072697,-1.693896448,-1.364722524,-1.21121418,-0.286847586
31.83958946,-0.294216536,-0.296730503,-0.371262366,-0.306940401,-1.008069166,-1.693886141,-1.364698827,-1.204367921,-0.286832834
31.85653374,-0.294208495,-0.294226414,-0.371251046,-0.306914858,-1.005607439,-1.693878906,-1.364656813,-1.196381487,-0.286822231
31.87347803,-0.294200211,-0.292153373,-0.371237973,-0.30689238,-1.002903302,-1.693874753,-1.363969767,-1.187956946,-0.286813944
31.89042231,-0.294189887,-0.290727168,-0.371222701,-0.306872967,-1.000172544,-1.693932675,-1.362447948,-1.179796368,-0.286806136
31.90736659,-0.294175727,-0.290163587,-0.371207108,-0.306856619,-0.99763095,-1.696820077,-1.360307145,-1.172601821,-0.286796973
31.92431088,-0.294155936,-0.290133616,-0.371191515,-0.306843336,-0.995494308,-1.703419527,-1.357763144,-1.167075372,-0.286784621
31.94125516,-0.294127126,-0.290107041,-0.371175922,-0.306833118,-0.993978405,-1.712855627,-1.355031731,-1.163919091,-0.286767245
31.95819944,-0.292978787,-0.290083477,-0.37116033,-0.306825965,-0.993299029,-1.72425298,-1.352328695,-1.163432884,-0.28674301
31.97514373,-0.290064599,-0.290062933,-0.371144737,-0.306821878,-0.993257355,-1.736736186,-1.349869822,-1.16340462,-0.285986727
31.99208801,-0.285834525,-0.290045422,-0.371129144,-0.306834982,-0.993230417,-1.74942985,-1.3478709,-1.163379454,-0.282454355
32.00903229,-0.28073853,-0.290030956,-0.371113551,-0.307470046,-0.993206487,-1.761458572,-1.346547715,-1.163357381,-0.276650642
32.02597658,-0.275226579,-0.290019545,-0.371097958,-0.308903317,-0.993185578,-1.771946956,-1.34610988,-1.163338394,-0.269277656
32.04292086,-0.269748637,-0.290011202,-0.371082365,-0.310934387,-0.9931677,-1.780019603,-1.346083999,-1.163322486,-0.261037464
32.05986514,-0.264754667,-0.290005938,-0.37106696,-0.31336285,-0.993152864,-1.784801115,-1.34606522,-1.163309652,-0.252632136
32.07680942,-0.260694634,-0.290003764,-0.371053601,-0.315988301,-0.993141084,-1.785729618,-1.346051761,-1.163299885,-0.24476374
32.09375371,-0.258018504,-0.292150259,-0.371042054,-0.318610333,-0.993132369,-1.78572698,-1.346041835,-1.163293179,-0.238134343
32.11069799,-0.257161861,-0.300209736,-0.371031429,-0.32102854,-0.993126732,-1.785721277,-1.346033659,-1.163289527,-0.233446016
32.12764227,-0.257135912,-0.313061942,-0.371020833,-0.323042516,-0.993124183,-1.785712509,-1.346025449,-1.163334879,-0.231400825
32.14458656,-0.257117161,-0.329441598,-0.371009374,-0.324451854,-0.994516795,-1.785700676,-1.346015418,-1.164089606,-0.231339592
32.16153084,-0.257103792,-0.348083427,-0.370996158,-0.325056148,-1.001123234,-1.785685778,-1.346001783,-1.165615437,-0.231312534
32.17847512,-0.257093993,-0.367722151,-0.370980295,-0.32506292,-1.012133411,-1.785667814,-1.345982759,-1.167711967,-0.231288571
32.19541941,-0.257085949,-0.387092493,-0.370960891,-0.325055419,-1.026402429,-1.785646786,-1.345956562,-1.170178788,-0.231267698
32.21236369,-0.257077847,-0.404929175,-0.370937055,-0.325043476,-1.042785391,-1.785622693,-1.345483315,-1.172815495,-0.231249909
32.22930797,-0.257067873,-0.41996692,-0.37088971,-0.325027995,-1.060137402,-1.785595536,-1.344129486,-1.175421681,-0.231235198
32.24625226,-0.257054213,-0.430940449,-0.370175801,-0.325009878,-1.077313565,-1.785527184,-1.342108405,-1.177796941,-0.231223557
32.26319654,-0.257035053,-0.436584486,-0.36863329,-0.32499003,-1.093168982,-1.784088689,-1.339635857,-1.179740867,-0.23121498
32.28014082,-0.25700858,-0.43706702,-0.366477963,-0.324969356,-1.106558758,-1.780951042,-1.336927629,-1.181053055,-0.231209463
32.29708511,-0.255557523,-0.43705789,-0.363925607,-0.324948757,-1.116337996,-1.776564207,-1.33419951,-1.1815331,-0.231206997
32.31402939,-0.251332084,-0.437042502,-0.361192009,-0.324929139,-1.1213618,-1.77137815,-1.331667286,-1.18153017,-0.234055358
32.33097367,-0.245027928,-0.437022666,-0.358492957,-0.324911405,-1.121784359,-1.765842834,-1.329546745,-1.181522016,-0.247314445
32.34791796,-0.237347122,-0.437000187,-0.356044238,-0.324895672,-1.121775201,-1.760408225,-1.328053672,-1.181509541,-0.269569629
32.36486224,-0.228991735,-0.436976875,-0.354061638,-0.324880079,-1.121759792,-1.755524287,-1.327403857,-1.181493651,-0.298802761
32.38180652,-0.220663836,-0.436954535,-0.352760946,-0.324864487,-1.121739942,-1.751640983,-1.327368868,-1.181475247,-0.332995693
32.39875081,-0.213065493,-0.436934977,-0.352347949,-0.324848894,-1.121717457,-1.74920828,-1.327348698,-1.181455235,-0.370130277
32.41569509,-0.206898773,-0.436920007,-0.352318863,-0.324833301,-1.121694144,-1.748598551,-1.327334263,-1.181434517,-0.408188363
32.43263937,-0.202865747,-0.436911434,-0.352292776,-0.324817708,-1.121671812,-1.748569701,-1.327323767,-1.181413999,-0.445151804
32.44958366,-0.201634888,-0.437293064,-0.352269702,-0.324802115,-1.121652268,-1.748543915,-1.327315414,-1.181394582,-0.47900245
32.46652794,-0.201609031,-0.440615174,-0.35224965,-0.324786522,-1.12163732,-1.748521194,-1.327307408,-1.181377173,-0.507722154
32.48347222,-0.20159032,-0.446753703,-0.352232634,-0.324770929,-1.121628775,-1.748501538,-1.327297953,-1.181361535,-0.529292766
32.50041651,-0.201576952,-0.454983785,-0.352218663,-0.324755336,-1.12333252,-1.748484947,-1.327285254,-1.181345943,-0.541696138
32.51736079,-0.201567125,-0.464580554,-0.35220775,-0.32474014,-1.138188162,-1.74847142,-1.327267514,-1.18133035,-0.543897853
32.53430507,-0.201559037,-0.474819145,-0.352199907,-0.324727197,-1.166316957,-1.748460959,-1.327242936,-1.181314757,-0.543890429
